Winner,NumTricks,NAcesP1,NAcesP2,NShuffles,ArtificiallyEnded
Player 1,218,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1368,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,1619,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1956,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,926,3,1,0,False
Player 1,1636,1,3,0,False
Player 2,404,2,2,0,False
Player 1,1025,2,2,0,False
Player 1,2806,3,1,0,False
Player 1,1704,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1132,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,372,4,0,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,968,2,2,0,False
Player 1,1345,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 2,1682,3,1,0,False
Player 1,1158,4,0,0,False
Player 1,1353,2,2,0,False
Player 1,1103,3,1,0,False
Player 1,1946,1,3,0,False
Player 1,100001,4,0,0,True
Player 2,340,3,1,0,False
Player 2,614,0,4,0,False
Player 2,586,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,340,2,2,0,False
Player 1,4351,3,1,0,False
Player 1,1947,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,1816,2,2,0,False
Player 1,150,3,1,0,False
Player 1,100,4,0,0,False
Player 2,152,3,1,0,False
Player 1,1842,2,2,0,False
Player 1,246,3,1,0,False
Player 1,3458,3,1,0,False
Player 1,2919,3,1,0,False
Player 1,850,2,2,0,False
Player 2,416,2,2,0,False
Player 1,768,3,1,0,False
Player 1,2063,1,3,0,False
Player 1,2183,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2074,3,1,0,False
Player 1,505,2,2,0,False
Player 2,83,0,4,0,False
Player 2,1318,1,3,0,False
Player 2,1158,3,1,0,False
Player 1,2333,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2466,3,1,0,False
Player 1,2527,3,1,0,False
Player 1,2249,3,1,0,False
Player 2,1020,3,1,0,False
Player 2,1276,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,1758,2,2,0,False
Player 1,100001,4,0,0,True
Player 1,597,2,2,0,False
Player 1,751,2,2,0,False
Player 2,1080,2,2,0,False
Player 1,2822,3,1,0,False
Player 1,617,2,2,0,False
Player 1,4271,3,1,0,False
Player 1,2268,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1048,3,1,0,False
Player 1,3087,2,2,0,False
Player 1,3242,3,1,0,False
Player 2,4689,1,3,0,False
Player 1,497,2,2,0,False
Player 2,1056,2,2,0,False
Player 1,842,2,2,0,False
Player 2,3810,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1972,3,1,0,False
Player 2,4408,1,3,0,False
Player 2,134,1,3,0,False
Player 2,1908,2,2,0,False
Player 2,2414,3,1,0,False
Player 1,431,2,2,0,False
Player 1,664,2,2,0,False
Player 1,1295,4,0,0,False
Player 1,914,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,684,2,2,0,False
Player 2,1122,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,3618,1,3,0,False
Player 1,2377,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,1395,2,2,0,False
Player 2,582,3,1,0,False
Player 2,2261,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,188,2,2,0,False
Player 1,222,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,448,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,3366,2,2,0,False
Player 2,548,2,2,0,False
Player 2,1574,1,3,0,False
Player 1,551,2,2,0,False
Player 1,4296,2,2,0,False
Player 1,823,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,1700,3,1,0,False
Player 2,1055,1,3,0,False
Player 2,1402,2,2,0,False
Player 1,1182,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2222,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1936,3,1,0,False
Player 1,1468,2,2,0,False
Player 2,1214,1,3,0,False
Player 2,2068,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,197,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1652,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,2304,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,100001,1,3,0,True
Player 1,906,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,2388,4,0,0,False
Player 1,728,3,1,0,False
Player 2,872,2,2,0,False
Player 1,512,2,2,0,False
Player 2,996,3,1,0,False
Player 1,214,2,2,0,False
Player 1,1060,3,1,0,False
Player 1,715,4,0,0,False
Player 1,100001,2,2,0,True
Player 2,1897,1,3,0,False
Player 1,1911,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,6558,2,2,0,False
Player 2,1900,1,3,0,False
Player 1,1773,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,100001,3,1,0,True
Player 2,1314,2,2,0,False
Player 1,470,2,2,0,False
Player 2,642,3,1,0,False
Player 1,592,2,2,0,False
Player 1,100001,4,0,0,True
Player 2,1940,2,2,0,False
Player 1,209,3,1,0,False
Player 2,3427,3,1,0,False
Player 1,1806,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,430,2,2,0,False
Player 1,1101,3,1,0,False
Player 1,705,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1536,2,2,0,False
Player 2,559,2,2,0,False
Player 1,100001,2,2,0,True
Player 2,64,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,0,4,0,True
Player 1,1602,2,2,0,False
Player 1,2311,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,842,1,3,0,False
Player 1,1032,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,1562,4,0,0,False
Player 1,1221,3,1,0,False
Player 1,1123,1,3,0,False
Player 1,1198,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,2059,2,2,0,False
Player 1,356,3,1,0,False
Player 2,1697,2,2,0,False
Player 2,1169,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,2072,0,4,0,False
Player 2,4153,1,3,0,False
Player 1,4076,1,3,0,False
Player 2,1788,2,2,0,False
Player 2,2070,3,1,0,False
Player 2,1156,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,2782,2,2,0,False
Player 1,661,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,58,2,2,0,False
Player 1,3667,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,782,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,773,3,1,0,False
Player 2,1827,2,2,0,False
Player 2,518,2,2,0,False
Player 2,1806,1,3,0,False
Player 2,238,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 1,3407,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,4426,2,2,0,False
Player 1,802,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,2491,1,3,0,False
Player 2,4313,2,2,0,False
Player 1,544,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,3422,2,2,0,False
Player 1,1946,2,2,0,False
Player 2,1298,3,1,0,False
Player 1,808,3,1,0,False
Player 2,186,1,3,0,False
Player 1,3545,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,477,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,1781,3,1,0,False
Player 2,430,1,3,0,False
Player 1,72,3,1,0,False
Player 1,1378,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,889,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,1084,2,2,0,False
Player 1,172,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,4514,3,1,0,False
Player 2,2722,2,2,0,False
Player 1,1522,3,1,0,False
Player 2,942,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,3813,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,2270,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,1502,3,1,0,False
Player 1,234,3,1,0,False
Player 2,4300,2,2,0,False
Player 2,104,2,2,0,False
Player 1,68,4,0,0,False
Player 1,357,4,0,0,False
Player 1,4748,4,0,0,False
Player 1,396,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,2516,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,1314,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,818,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,2208,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,2448,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,950,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1438,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,797,4,0,0,False
Player 2,1328,3,1,0,False
Player 1,4121,0,4,0,False
Player 1,808,3,1,0,False
Player 2,554,1,3,0,False
Player 2,3930,2,2,0,False
Player 2,2022,2,2,0,False
Player 2,108,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,374,2,2,0,False
Player 2,876,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,1848,1,3,0,False
Player 1,718,0,4,0,False
Player 1,6794,3,1,0,False
Player 2,3300,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,69,3,1,0,False
Player 1,1595,2,2,0,False
Player 1,522,4,0,0,False
Player 2,1920,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,491,2,2,0,False
Player 1,1538,3,1,0,False
Player 1,100001,0,4,0,True
Player 2,548,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1122,2,2,0,False
Player 1,3680,2,2,0,False
Player 1,2140,3,1,0,False
Player 1,3268,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,1952,3,1,0,False
Player 1,5124,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1084,3,1,0,False
Player 2,1575,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,1426,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,888,2,2,0,False
Player 2,1138,1,3,0,False
Player 1,618,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 2,575,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,687,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1739,3,1,0,False
Player 2,1988,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,429,2,2,0,False
Player 1,645,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,490,3,1,0,False
Player 2,2634,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,1256,2,2,0,False
Player 1,514,2,2,0,False
Player 1,542,2,2,0,False
Player 1,1585,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,227,0,4,0,False
Player 1,100001,0,4,0,True
Player 1,858,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,1068,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,652,3,1,0,False
Player 2,2002,2,2,0,False
Player 1,630,4,0,0,False
Player 1,790,3,1,0,False
Player 1,2338,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 2,1116,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,4,0,0,True
Player 2,1288,3,1,0,False
Player 1,100001,0,4,0,True
Player 2,466,0,4,0,False
Player 1,100001,3,1,0,True
Player 2,1509,2,2,0,False
Player 1,1545,2,2,0,False
Player 2,1224,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,418,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,1303,2,2,0,False
Player 1,941,3,1,0,False
Player 1,542,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,0,4,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,1406,1,3,0,False
Player 1,184,4,0,0,False
Player 2,211,2,2,0,False
Player 2,6396,3,1,0,False
Player 2,2726,1,3,0,False
Player 2,5612,2,2,0,False
Player 2,1460,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 2,953,1,3,0,False
Player 1,9040,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,3599,1,3,0,False
Player 2,100,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,1351,2,2,0,False
Player 1,2681,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,4551,1,3,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,1268,2,2,0,False
Player 2,832,4,0,0,False
Player 2,400,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,110,3,1,0,False
Player 2,872,2,2,0,False
Player 1,662,2,2,0,False
Player 2,3852,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,1959,0,4,0,False
Player 1,2117,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,678,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,3808,1,3,0,False
Player 1,100001,4,0,0,True
Player 2,480,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,235,0,4,0,False
Player 2,428,1,3,0,False
Player 1,762,3,1,0,False
Player 1,602,1,3,0,False
Player 1,1180,2,2,0,False
Player 1,1594,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,1198,1,3,0,False
Player 2,213,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1433,2,2,0,False
Player 1,819,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,1109,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,1836,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,518,3,1,0,False
Player 2,884,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 1,3766,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,1748,3,1,0,False
Player 1,5537,0,4,0,False
Player 2,1656,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,5364,2,2,0,False
Player 2,1118,0,4,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 2,749,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,724,1,3,0,False
Player 1,1032,1,3,0,False
Player 1,100001,0,4,0,True
Player 1,1701,1,3,0,False
Player 2,6214,1,3,0,False
Player 2,270,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,177,4,0,0,False
Player 2,1156,2,2,0,False
Player 2,942,3,1,0,False
Player 1,1730,1,3,0,False
Player 2,2187,1,3,0,False
Player 1,337,2,2,0,False
Player 1,2147,3,1,0,False
Player 2,1500,4,0,0,False
Player 1,939,3,1,0,False
Player 1,3557,2,2,0,False
Player 2,1600,3,1,0,False
Player 1,931,2,2,0,False
Player 2,3084,1,3,0,False
Player 1,1539,1,3,0,False
Player 1,1642,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,826,2,2,0,False
Player 1,1108,2,2,0,False
Player 2,1982,2,2,0,False
Player 1,418,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 2,68,1,3,0,False
Player 2,609,2,2,0,False
Player 1,3219,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,2626,0,4,0,False
Player 1,665,3,1,0,False
Player 2,1700,2,2,0,False
Player 1,925,2,2,0,False
Player 1,3157,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 1,2588,3,1,0,False
Player 2,324,0,4,0,False
Player 2,806,3,1,0,False
Player 1,1667,2,2,0,False
Player 1,1109,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,3680,2,2,0,False
Player 1,1819,2,2,0,False
Player 1,4846,4,0,0,False
Player 1,1396,2,2,0,False
Player 1,2222,2,2,0,False
Player 1,639,1,3,0,False
Player 1,1100,4,0,0,False
Player 1,1002,3,1,0,False
Player 2,375,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,48,4,0,0,False
Player 2,658,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,396,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,146,4,0,0,False
Player 2,134,2,2,0,False
Player 1,100001,3,1,0,True
Player 2,4154,2,2,0,False
Player 2,576,1,3,0,False
Player 2,528,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,1276,2,2,0,False
Player 2,1957,2,2,0,False
Player 1,100001,0,4,0,True
Player 2,176,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1624,3,1,0,False
Player 1,100001,2,2,0,True
Player 2,2956,2,2,0,False
Player 2,840,3,1,0,False
Player 2,732,2,2,0,False
Player 1,2230,0,4,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,1247,1,3,0,False
Player 1,100001,4,0,0,True
Player 1,100001,1,3,0,True
Player 2,7070,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,1359,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,936,2,2,0,False
Player 2,1924,3,1,0,False
Player 1,5851,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,1580,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,1283,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,1681,1,3,0,False
Player 2,1001,0,4,0,False
Player 1,1386,2,2,0,False
Player 2,695,2,2,0,False
Player 1,2871,2,2,0,False
Player 2,937,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,230,2,2,0,False
Player 2,990,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,3165,3,1,0,False
Player 1,5286,2,2,0,False
Player 1,1172,2,2,0,False
Player 2,922,3,1,0,False
Player 2,658,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,2,2,0,True
Player 1,100001,2,2,0,True
Player 2,1646,4,0,0,False
Player 1,100001,3,1,0,True
Player 2,854,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,74,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,4409,3,1,0,False
Player 1,100001,3,1,0,True
Player 2,5037,1,3,0,False
Player 1,100001,4,0,0,True
Player 2,826,2,2,0,False
Player 2,518,1,3,0,False
Player 1,100001,2,2,0,True
Player 1,100001,3,1,0,True
Player 1,168,3,1,0,False
Player 1,100001,0,4,0,True
Player 1,1987,1,3,0,False
Player 2,732,2,2,0,False
Player 1,445,3,1,0,False
Player 2,1126,2,2,0,False
Player 2,1102,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,549,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 1,1270,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,3,1,0,True
Player 1,3062,3,1,0,False
Player 2,1762,0,4,0,False
Player 1,523,4,0,0,False
Player 1,6307,3,1,0,False
Player 2,978,2,2,0,False
Player 1,5512,2,2,0,False
Player 1,1519,2,2,0,False
Player 2,404,2,2,0,False
Player 1,100001,1,3,0,True
Player 2,223,1,3,0,False
Player 1,988,2,2,0,False
Player 1,1798,1,3,0,False
Player 2,1956,1,3,0,False
Player 1,266,2,2,0,False
Player 1,1449,1,3,0,False
Player 2,2284,0,4,0,False
Player 1,271,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,753,3,1,0,False
Player 1,160,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,698,3,1,0,False
Player 2,3776,2,2,0,False
Player 1,3153,1,3,0,False
Player 2,754,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,982,3,1,0,False
Player 2,374,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,712,0,4,0,False
Player 2,1112,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,100001,2,2,0,True
Player 1,968,3,1,0,False
Player 1,489,2,2,0,False
Player 1,256,3,1,0,False
Player 1,1233,3,1,0,False
Player 1,2671,3,1,0,False
Player 2,961,2,2,0,False
Player 1,962,2,2,0,False
Player 2,4004,1,3,0,False
Player 1,100001,3,1,0,True
Player 2,1206,2,2,0,False
Player 2,1379,2,2,0,False
Player 1,100001,3,1,0,True
Player 1,100001,1,3,0,True
Player 1,2031,4,0,0,False
Player 1,100001,2,2,0,True
Player 1,944,3,1,0,False
Player 1,1297,2,2,0,False
Player 1,406,1,3,0,False
Player 2,256,2,2,0,False
Player 1,2369,2,2,0,False
Player 1,100001,2,2,0,True
Player 1,2511,2,2,0,False
Player 1,100001,1,3,0,True
Player 1,593,3,1,0,False
Player 2,500,1,3,0,False
Player 1,100001,1,3,0,True
Player 2,2594,2,2,0,False
Player 2,92,1,3,0,False
Player 1,2008,2,2,0,False
Player 1,100001,0,4,0,True
Player 1,1925,2,2,0,False
Player 2,308,3,1,0,False
Player 2,2116,2,2,0,False
Player 1,1379,1,3,0,False
Player 1,734,2,2,0,False
Player 2,638,3,1,0,False
Player 2,2834,3,1,0,False
Player 2,426,1,3,0,False
Player 2,440,1,3,0,False
Player 1,2255,2,2,0,False
Player 1,100001,0,4,0,True
Player 2,788,1,3,0,False
Player 1,101,4,0,0,False
Player 1,1040,4,0,0,False
Player 1,310,2,2,0,False
Player 1,1021,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,1,3,0,True
Player 2,940,1,3,0,False
Player 2,2124,3,1,0,False
Player 1,2836,3,1,0,False
Player 1,100001,1,3,0,True
Player 1,100001,4,0,0,True
Player 2,1354,3,1,0,False
Player 1,100001,1,3,0,True
Player 2,2200,3,1,0,False
Player 1,100001,3,1,0,True
Player 1,2164,2,2,0,False
Player 1,2440,2,2,0,False
Player 1,3507,3,1,0,False
Player 2,76,2,2,0,False
Player 2,1116,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,162,1,3,0,False
Player 2,2908,0,4,0,False
Player 2,2571,1,3,0,False
Player 1,100001,1,3,0,True
Player 1,2943,2,2,0,False
Player 2,1762,2,2,0,False
Player 1,617,2,2,0,False
Player 2,1016,1,3,0,False
Player 1,2679,4,0,0,False
Player 2,2942,1,3,0,False
Player 1,100001,2,2,0,True
Player 2,510,3,1,0,False
Player 1,100001,4,0,0,True
Player 1,100001,2,2,0,True
Player 2,3942,3,1,0,False
Player 2,270,1,3,0,False
Player 2,992,3,1,0,False
Player 1,100001,2,2,0,True
Player 1,100001,1,3,0,True
Player 2,522,3,1,0,False
Player 1,1142,3,1,0,False
Player 2,496,3,1,0,False
Player 2,525,1,3,0,False
Player 2,1122,2,2,0,False
